,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
2934,8509442,K02992.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.9,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,82.65951740000001,0.000544,-0.000544,152.6726,0.00587,-0.00587,2454985.673,0.00587,-0.00587,0.0,,,,,,0.579,0.345,-0.358,3.48,0.166,-0.166,,,,1270.0,86.5,-86.5,0.033535,0.000161,-0.00329,10.38285,7.407660000000001,-9.15806,LS+MCMC,2.03,0.14,-0.18,0.3099,,,89.79,,,233.0,,,0.7,0.17,-0.18,155.4,55.4,-55.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2238,0.5081,q1_q17_dr25_koi,6.3307137,14.138123499999999,17.1,1,14.0,1.0,q1_q17_dr25_tce,1.11111e+30,0.0784,Mandel and Agol (2002 ApJ 580 171),,,008/008509/008509442/dv/kplr008509442-20160209194854_dvr.pdf,008/008509/008509442/dv/kplr008509442-001-20160209194854_dvs.pdf,3952.0,86.0,-94.0,4.716,0.04,-0.036000000000000004,-0.1,0.25,-0.3,0.5529999999999999,0.04,-0.049,0.5720000000000001,0.042,-0.053,,,,q1_q17_dr25_stellar,296.73724,44.50148,15.995,17.333,15.99,15.421,15.085,13.905999999999999,13.206,13.039000000000001,0.436,19.782498999999998,1.8e-05,44.501459999999994,0.00018999999999999998,0.62,0.69,-0.06,0.68,-0.0008,0.0011,0.0004,0.0011,0.01,0.29,0.29,0.38,0.29,0.39,0.1,0.32,0.38,0.43,0.4,0.47
2948,10122538,K02926.05,,CANDIDATE,Done,8/16/18,CANDIDATE,0.889,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,75.731195,0.0018899999999999998,-0.0018899999999999998,201.9685,0.0291,-0.0291,2455034.9680000003,0.0291,-0.0291,0.0,,,,,,0.9,0.042,-0.61,4.859,0.21899999999999997,-0.21899999999999997,,,,2500.0,173.0,-173.0,0.056351,0.00193,-0.0131,0.9460700000000001,8.40393,-0.4066,LS+MCMC,3.47,0.22,-0.16,0.2966,,,89.22,,,237.0,,,0.74,0.16,-0.12,65.9,32.5,-32.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1023,0.6504,q1_q17_dr25_koi,7.272059,11.378960000000001,16.3,5,5.0,5.0,q1_q17_dr25_tce,1.00011e+24,0.0764,Mandel and Agol (2002 ApJ 580 171),,,010/010122/010122538/dv/kplr010122538-20160209194854_dvr.pdf,010/010122/010122538/dv/kplr010122538-005-20160209194854_dvs.pdf,3891.0,70.0,-86.0,4.718,0.018000000000000002,-0.042,0.21,0.15,-0.15,0.564,0.035,-0.026000000000000002,0.605,0.025,-0.034,,,,q1_q17_dr25_stellar,283.33606000000003,47.174541,16.279,17.65,16.299,15.690999999999999,15.389000000000001,14.222000000000001,13.515999999999998,13.343,0.446,18.889066,1.9e-05,47.17434,0.00022,-0.15,0.71,-0.72,0.78,0.0,0.0025,0.0015,0.0032,-0.3,0.26,-0.61,0.24,0.68,0.24,-0.48,0.26,-0.75,0.24,0.89,0.24
3009,10990886,K00478.01,Kepler-568 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,11.0234748,7.63e-06,-7.63e-06,171.114662,0.000533,-0.000533,2455004.115,0.000533,-0.000533,0.0,,,,,,0.7240000000000001,0.145,-0.504,1.4814,0.0241,-0.0241,,,,1800.0,27.4,-27.4,0.041967000000000004,0.00464,-0.00372,12.0446,19.846220000000002,-6.74055,LS+MCMC,2.46,0.14,-0.19,0.0794,,,89.03,,,429.0,,,8.04,1.67,-1.77,42.6,17.6,-17.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2107,0.5308,q1_q17_dr25_koi,13.883828,82.51785,77.2,1,96.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.1846,Mandel and Agol (2002 ApJ 580 171),,,010/010990/010990886/dv/kplr010990886-20160209194854_dvr.pdf,010/010990/010990886/dv/kplr010990886-001-20160209194854_dvs.pdf,3744.0,75.0,-84.0,4.718,0.039,-0.021,0.2,0.15,-0.15,0.537,0.03,-0.040999999999999995,0.551,0.031,-0.038,,,,q1_q17_dr25_stellar,298.10571,48.40115,14.273,15.89,14.497,13.58,13.129000000000001,11.804,11.163,10.963,0.6829999999999999,19.8737375,5.0999999999999995e-06,48.401551,4.6e-05,0.84,0.18,1.44,0.17,0.00014,0.00035,-0.0001,0.00035,0.046,0.081,0.06,0.11,0.08,0.11,0.888,0.08900000000000001,1.51,0.12,1.75,0.13
3037,7021681,K00255.03,,FALSE POSITIVE,Done,8/16/18,FALSE POSITIVE,0.122,1,0,1,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET,7.733336099999999,8.83e-05,-8.83e-05,133.58981,0.00852,-0.00852,2454966.59,0.00852,-0.00852,0.0,,,,,,0.084,0.368,-0.084,2.807,0.28300000000000003,-0.28300000000000003,,,,127.0,15.6,-15.6,0.010262,0.000728,-0.0007379999999999999,3.01378,0.31156,-1.80567,LS+MCMC,0.57,0.04,-0.05,0.062,,,89.77,,,479.0,,,12.41,2.99,-2.88,21.2,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,3.3960187000000004,7.3359485,9.3,3,166.0,3.0,q1_q17_dr25_tce,1.11111e+31,0.8027,Mandel and Agol (2002 ApJ 580 171),,,007/007021/007021681/dv/kplr007021681-20160209194854_dvr.pdf,007/007021/007021681/dv/kplr007021681-003-20160209194854_dvs.pdf,3780.0,76.0,-83.0,4.746,0.042,-0.031,-0.02,0.15,-0.15,0.511,0.036000000000000004,-0.043,0.531,0.034,-0.042,,,,q1_q17_dr25_stellar,287.85812000000004,42.542629,15.107999999999999,16.484,15.193,14.519,14.142999999999999,12.912,12.235999999999999,12.08,0.608,19.190567,4.1e-05,42.54274,0.00041,1.0,1.6,0.4,1.5,-0.00013000000000000002,0.0002,5e-05,0.00018,1.1,1.0,1.45,0.83,1.8,1.1,0.7,0.99,2.15,0.92,2.3,1.1
3044,10395543,K00531.01,,CANDIDATE,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.6874698319999997,3.9e-07,-3.9e-07,170.8803594,8.45e-05,-8.45e-05,2455003.88,8.45e-05,-8.45e-05,0.0,,,,,,0.919,0.026000000000000002,-0.016,1.0668,0.0166,-0.0166,,,,5060.0,18.9,-18.9,0.087283,0.00937,-0.00632,5.05754,0.18131,-1.11629,LS+MCMC,5.78,0.22,-0.34,0.0397,,,86.57,,,690.0,,,53.6,8.84,-9.66,15.376,0.551,-0.551,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1433,0.6041,q1_q17_dr25_koi,36.37281,336.3396,363.9,1,363.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.8858,Mandel and Agol (2002 ApJ 580 171),,,010/010395/010395543/dv/kplr010395543-20160209194854_dvr.pdf,010/010395/010395543/dv/kplr010395543-001-20160209194854_dvs.pdf,4004.0,79.0,-79.0,4.659,0.035,-0.015,0.12,0.15,-0.15,0.606,0.023,-0.035,0.611,0.03,-0.033,,,,q1_q17_dr25_stellar,287.69119,47.546902,14.418,15.747,14.395,13.849,13.544,12.357000000000001,11.75,11.61,0.0,19.17941357,8.9e-07,47.5466844,7.1e-06,0.032,0.032,-0.7759999999999999,0.026000000000000002,0.00265,0.00028,-0.00103,0.00037,-0.028999999999999998,0.068,0.008,0.068,0.03,0.068,-0.151,0.07,-0.807,0.077,0.821,0.078
3166,10388286,K00596.01,Kepler-617 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.6826959380000002,1.25e-06,-1.25e-06,170.453117,0.000599,-0.000599,2455003.453,0.000599,-0.000599,0.0,,,,,,0.025,0.419,-0.025,1.3867,0.023,-0.023,,,,704.0,11.2,-11.2,0.0239,0.000701,-0.000301,5.7414,0.07171,-2.04815,LS+MCMC,1.23,0.1,-0.14,0.0219,,,89.85,,,750.0,,,74.7,20.84,-21.01,9.507,0.11900000000000001,-0.11900000000000001,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3872,0.3156,q1_q17_dr25_koi,6.204322,62.01521999999999,75.4,1,797.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.2651,Mandel and Agol (2002 ApJ 580 171),,,010/010388/010388286/dv/kplr010388286-20160209194854_dvr.pdf,010/010388/010388286/dv/kplr010388286-001-20160209194854_dvs.pdf,3669.0,73.0,-91.0,4.787,0.054000000000000006,-0.040999999999999995,0.0,0.15,-0.15,0.47,0.040999999999999995,-0.051,0.494,0.039,-0.054000000000000006,,,,q1_q17_dr25_stellar,283.74069,47.516289,14.818,16.38,15.004000000000001,14.149000000000001,13.71,12.437000000000001,11.802,11.573,0.0,18.916031600000004,5.2e-06,47.516273999999996,5e-05,-0.55,0.19,-0.06,0.18,0.00031,0.00011999999999999999,-0.00018,0.00011999999999999999,0.038,0.086,0.043,0.092,0.057,0.08800000000000001,-0.044000000000000004,0.09300000000000001,-0.284,0.091,0.287,0.091
3272,8845205,K00463.01,Kepler-560 B b,CONFIRMED,Done,8/16/18,CANDIDATE,0.001,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,18.47762694,1.56e-05,-1.56e-05,185.26906100000002,0.000674,-0.000674,2455018.269,0.000674,-0.000674,0.0,,,,,,0.7120000000000001,0.154,-0.488,1.94,0.0457,-0.0457,,,,2600.0,39.7,-39.7,0.050013,0.00394,-0.00301,9.8259,13.90275,-6.32643,LS+MCMC,1.55,0.32,-0.29,0.0887,,,89.27,,,267.0,,,1.21,0.72,-0.47,56.2,26.5,-26.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3775,0.3402,q1_q17_dr25_koi,14.796107000000001,78.00336,75.7,1,69.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.7055,Mandel and Agol (2002 ApJ 580 171),,,008/008845/008845205/dv/kplr008845205-20160209194854_dvr.pdf,008/008845/008845205/dv/kplr008845205-001-20160209194854_dvs.pdf,3395.0,74.0,-67.0,4.97,0.07200000000000001,-0.065,-0.12,0.15,-0.15,0.28300000000000003,0.059000000000000004,-0.053,0.271,0.07200000000000001,-0.059000000000000004,,,,q1_q17_dr25_stellar,300.20609,45.018139,14.708,16.364,14.915,13.999,13.497,12.276,11.671,11.455,0.0,20.013786899999996,4.1e-06,45.018141,4.6e-05,1.79,0.16,0.0,0.17,-0.00037,0.00047999999999999996,0.0011099999999999999,0.00056,0.001,0.078,-0.027999999999999997,0.081,0.027999999999999997,0.081,1.0959999999999999,0.08199999999999999,0.256,0.078,1.126,0.08199999999999999
3333,8120608,K00571.01,Kepler-186 c,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.26731094,1.13e-05,-1.13e-05,174.31292,0.00126,-0.00126,2455007.313,0.00126,-0.00126,0.0,,,,,,0.043,0.35100000000000003,-0.043,2.2691,0.0434,-0.0434,,,,659.0,15.4,-15.4,0.023657,0.000508,-0.00034700000000000003,5.61777,0.17932,-1.62364,LS+MCMC,1.14,0.11,-0.13,0.0564,,,89.9,,,464.0,,,10.93,3.13,-3.19,25.031,0.799,-0.799,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,6.3864384,38.01624,47.8,5,179.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.2852,Mandel and Agol (2002 ApJ 580 171),,,008/008120/008120608/dv/kplr008120608-20160209194854_dvr.pdf,008/008120/008120608/dv/kplr008120608-001-20160209194854_dvs.pdf,3751.0,75.0,-84.0,4.8,0.065,-0.035,-0.34,0.15,-0.15,0.44299999999999995,0.04,-0.053,0.452,0.038,-0.05,,,,q1_q17_dr25_stellar,298.65271,43.955021,14.625,16.049,14.679,14.015,13.667,12.472999999999999,11.824000000000002,11.605,0.7170000000000001,19.9101885,7.499999999999999e-06,43.954954,8.499999999999999e-05,0.28,0.29,-0.24,0.31,-5.9999999999999995e-05,0.00018999999999999998,7e-05,0.00021,0.08,0.14,0.02,0.13,0.09,0.15,0.21,0.13,0.0,0.11,0.21,0.13
3334,8120608,K00571.02,Kepler-186 d,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.343002499999999,2.57e-05,-2.57e-05,176.90386999999998,0.00146,-0.00146,2455009.904,0.00146,-0.00146,0.0,,,,,,0.517,0.369,-0.3,2.7399,0.0582,-0.0582,,,,800.0,18.9,-18.9,0.026639,0.0036899999999999997,-0.000594,3.82271,2.41474,-0.20885,LS+MCMC,1.29,0.12,-0.16,0.0845,,,89.1,,,379.0,,,4.87,1.4,-1.42,33.0,10.4,-10.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,8.532464,36.183163,47.1,5,99.0,2.0,q1_q17_dr25_tce,1.11111e+31,0.2309,Mandel and Agol (2002 ApJ 580 171),,,008/008120/008120608/dv/kplr008120608-20160209194854_dvr.pdf,008/008120/008120608/dv/kplr008120608-002-20160209194854_dvs.pdf,3751.0,75.0,-84.0,4.8,0.065,-0.035,-0.34,0.15,-0.15,0.44299999999999995,0.04,-0.053,0.452,0.038,-0.05,,,,q1_q17_dr25_stellar,298.65271,43.955021,14.625,16.049,14.679,14.015,13.667,12.472999999999999,11.824000000000002,11.605,0.672,19.910182,7.2999999999999996e-06,43.954962,8.4e-05,0.03,0.28,-0.21,0.3,0.00013000000000000002,0.00022999999999999998,5.9999999999999995e-05,0.00025,-0.06,0.13,-0.11,0.1,0.13,0.11,0.05,0.13,-0.12,0.11,0.13,0.12
3335,8120608,K00571.03,Kepler-186 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.8867950010000003,6.84e-06,-6.84e-06,133.32959,0.00137,-0.00137,2454966.33,0.00137,-0.00137,0.0,,,,,,0.11900000000000001,0.315,-0.11900000000000001,1.7574,0.0454,-0.0454,,,,471.0,13.1,-13.1,0.020036,0.000503,-0.00034500000000000004,6.29119,0.53195,-1.9830299999999998,LS+MCMC,0.97,0.09,-0.12,0.0371,,,89.6,,,571.0,,,25.26,7.24,-7.38,17.13,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,6.8287277,34.24418,41.8,5,332.0,3.0,q1_q17_dr25_tce,1.11111e+31,0.2052,Mandel and Agol (2002 ApJ 580 171),,,008/008120/008120608/dv/kplr008120608-20160209194854_dvr.pdf,008/008120/008120608/dv/kplr008120608-003-20160209194854_dvs.pdf,3751.0,75.0,-84.0,4.8,0.065,-0.035,-0.34,0.15,-0.15,0.44299999999999995,0.04,-0.053,0.452,0.038,-0.05,,,,q1_q17_dr25_stellar,298.65271,43.955021,14.625,16.049,14.679,14.015,13.667,12.472999999999999,11.824000000000002,11.605,0.16399999999999998,19.9101799,8.5e-06,43.955065000000005,9.6e-05,-0.06,0.33,0.16,0.35,0.00011,0.00015,-0.00014,0.00016,0.23,0.12,0.03,0.14,0.23,0.11,0.35,0.11,0.03,0.13,0.35,0.11
3336,8120608,K00571.04,Kepler-186 e,CONFIRMED,Done,8/16/18,CANDIDATE,0.9990000000000001,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,22.40777833,7.390000000000001e-05,-7.390000000000001e-05,153.79858000000002,0.00259,-0.00259,2454986.799,0.00259,-0.00259,0.0,,,,,,0.147,0.29100000000000004,-0.147,3.2881,0.0756,-0.0756,,,,661.0,20.8,-20.8,0.023714,0.000674,-0.00041600000000000003,5.5288900000000005,0.49151000000000006,-1.69262,LS+MCMC,1.15,0.1,-0.14,0.1194,,,89.84,,,319.0,,,2.44,0.7,-0.71,52.75,4.7,-4.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,6.397194,23.637213,33.9,5,54.0,4.0,q1_q17_dr25_tce,1.11111e+31,0.5842,Mandel and Agol (2002 ApJ 580 171),,,008/008120/008120608/dv/kplr008120608-20160209194854_dvr.pdf,008/008120/008120608/dv/kplr008120608-004-20160209194854_dvs.pdf,3751.0,75.0,-84.0,4.8,0.065,-0.035,-0.34,0.15,-0.15,0.44299999999999995,0.04,-0.053,0.452,0.038,-0.05,,,,q1_q17_dr25_stellar,298.65271,43.955021,14.625,16.049,14.679,14.015,13.667,12.472999999999999,11.824000000000002,11.605,0.22699999999999998,19.910175,1.1e-05,43.95492,0.00011999999999999999,-0.26,0.42,-0.37,0.44,0.00029,0.00027,0.00015,0.00029,0.08,0.27,-0.26,0.31,0.27,0.3,0.2,0.27,-0.24,0.34,0.31,0.29
3436,5131180,K00641.01,,CANDIDATE,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,14.85185526,2.75e-05,-2.75e-05,177.9987,0.00145,-0.00145,2455010.999,0.00145,-0.00145,0.0,,,,,,0.815,0.052000000000000005,-0.5489999999999999,3.5263,0.0573,-0.0573,,,,1340.0,26.2,-26.2,0.038325,0.0009050000000000001,-0.00514,0.7646,2.3040700000000003,-0.04966,LS+MCMC,2.73,0.08,-0.12,0.1036,,,87.75,,,457.0,,,10.3,1.54,-1.59,20.74,8.9,-8.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0338,0.7306,q1_q17_dr25_koi,14.216425,81.08825,58.3,1,94.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.4202,Mandel and Agol (2002 ApJ 580 171),,,005/005131/005131180/dv/kplr005131180-20160209194854_dvr.pdf,005/005131/005131180/dv/kplr005131180-001-20160209194854_dvs.pdf,4129.0,82.0,-82.0,4.636,0.027999999999999997,-0.018000000000000002,0.3,0.15,-0.15,0.652,0.02,-0.027999999999999997,0.6709999999999999,0.022000000000000002,-0.031,,,,q1_q17_dr25_stellar,299.29947000000004,40.235069,13.583,14.780999999999999,13.527000000000001,13.069,12.719000000000001,11.515999999999998,10.845,10.698,0.0,19.9533005,1.6e-06,40.234605,2.7000000000000002e-05,0.10400000000000001,0.064,-1.672,0.09699999999999999,-0.0006,0.0001,-0.00137,0.00015,1.07,0.37,1.69,0.58,2.0,0.68,0.13,0.33,-0.54,0.58,0.55,0.5
3462,10386984,K00739.01,Kepler-658 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.9990000000000001,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.287076693,1.2e-06,-1.2e-06,169.81549099999998,0.0007440000000000001,-0.0007440000000000001,2455002.815,0.0007440000000000001,-0.0007440000000000001,0.0,,,,,,0.003,0.41700000000000004,-0.003,1.4942,0.0279,-0.0279,,,,729.0,13.7,-13.7,0.024255000000000002,0.000778,-0.00025699999999999996,3.53741,0.21525999999999998,-1.05436,LS+MCMC,1.39,0.08,-0.12,0.0188,,,89.98,,,871.0,,,135.97,28.56,-32.19,6.766,0.41200000000000003,-0.41200000000000003,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2575,0.4768,q1_q17_dr25_koi,5.1320543,50.901573,65.2,1,1044.0,1.0,q1_q17_dr25_tce,1.11111e+31,0.7736,Mandel and Agol (2002 ApJ 580 171),,,010/010386/010386984/dv/kplr010386984-20160209194854_dvr.pdf,010/010386/010386984/dv/kplr010386984-001-20160209194854_dvs.pdf,3736.0,75.0,-84.0,4.724,0.046,-0.021,0.12,0.15,-0.15,0.525,0.03,-0.045,0.5329999999999999,0.035,-0.039,,,,q1_q17_dr25_stellar,282.9838,47.578590000000005,15.488,16.788,15.517000000000001,14.931,14.626,13.440999999999999,12.727,12.627,0.036000000000000004,18.8655702,6.4e-06,47.578509000000004,6.1e-05,-0.57,0.23,-0.29,0.22,0.00016999999999999999,0.00016999999999999999,-0.00018999999999999998,0.00016,-0.05,0.11,0.03,0.11,0.06,0.12,-0.51,0.11,-0.49,0.12,0.71,0.11
3689,7021681,K00255.02,,CANDIDATE,Done,8/16/18,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.6032081,0.000183,-0.000183,140.3975,0.0113,-0.0113,2454973.397,0.0113,-0.0113,0.0,,,,,,0.777,0.17800000000000002,-0.562,2.592,0.36200000000000004,-0.36200000000000004,,,,181.0,24.8,-24.8,0.013465999999999999,0.00415,-0.0012900000000000001,1.8208,8.55509,-1.67898,LS+MCMC,0.75,0.05,-0.06,0.0903,,,88.3,,,397.0,,,5.85,1.41,-1.36,26.1,12.3,-12.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3037,0.4224,q1_q17_dr25_koi,3.076035,8.274594,9.4,3,97.0,2.0,q1_q17_dr25_tce,1.11111e+31,0.7885,Mandel and Agol (2002 ApJ 580 171),,,007/007021/007021681/dv/kplr007021681-20160209194854_dvr.pdf,007/007021/007021681/dv/kplr007021681-002-20160209194854_dvs.pdf,3780.0,76.0,-83.0,4.746,0.042,-0.031,-0.02,0.15,-0.15,0.511,0.036000000000000004,-0.043,0.531,0.034,-0.042,,,,q1_q17_dr25_stellar,287.85812000000004,42.542629,15.107999999999999,16.484,15.193,14.519,14.142999999999999,12.912,12.235999999999999,12.08,0.036000000000000004,19.190475,3.6e-05,42.54272,0.00035,-2.6,1.4,0.3,1.3,0.0005200000000000001,0.00029,9e-05,0.00025,1.33,0.62,-0.5,0.67,1.42,0.63,0.62,0.82,0.1,1.2,0.63,0.89
3693,6106282,K04087.01,Kepler-440 b,CONFIRMED,Done,8/16/18,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,101.11070140000001,0.000953,-0.000953,215.5204,0.00806,-0.00806,2455048.52,0.00806,-0.00806,0.0,,,,,,0.046,0.40399999999999997,-0.046,8.029,0.21,-0.21,,,,878.0,42.2,-42.2,0.026318,0.00125,-0.0007639999999999999,1.77604,0.0863,-0.6766,LS+MCMC,1.61,0.1,-0.08,0.3548,,,89.97,,,229.0,,,0.65,0.14,-0.11,98.64,4.8,-4.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1171,0.6215,q1_q17_dr25_koi,7.301132000000001,15.703634,24.1,1,10.0,1.0,q1_q17_dr25_tce,1.11101e+31,0.2679,Mandel and Agol (2002 ApJ 580 171),,,006/006106/006106282/dv/kplr006106282-20160209194854_dvr.pdf,006/006106/006106282/dv/kplr006106282-001-20160209194854_dvs.pdf,4133.0,74.0,-82.0,4.705,0.023,-0.033,-0.3,0.15,-0.15,0.561,0.033,-0.03,0.578,0.027000000000000003,-0.034,,,,q1_q17_dr25_stellar,285.34995,41.452209,15.134,16.529,15.161,14.536,14.179,12.96,12.323,12.120999999999999,0.107,19.023305999999998,1.8e-05,41.45241,0.0002,-0.96,0.71,0.74,0.71,0.00099,0.00064,-0.0001,0.00065,0.13,0.27,-0.06,0.38,0.14,0.37,0.24,0.25,0.46,0.39,0.52,0.37
3868,8120608,K00571.05,Kepler-186 f,CONFIRMED,Done,8/16/18,CANDIDATE,0.677,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,129.945392,0.00156,-0.00156,176.82285,0.00882,-0.00882,2455009.8230000003,0.00882,-0.00882,0.0,,,,,,0.909,0.04,-0.695,5.7860000000000005,0.293,-0.293,,,,500.0,40.4,-40.4,0.024432,0.00223,-0.0042,0.59814,7.259689999999999,-0.35691,LS+MCMC,1.18,0.11,-0.14,0.3855,,,89.36,,,177.0,,,0.23,0.07,-0.06,81.1,39.4,-39.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,4.400979,7.6691337,13.1,5,8.0,5.0,q1_q17_dr25_tce,1.11111e+31,0.8183,Mandel and Agol (2002 ApJ 580 171),,,008/008120/008120608/dv/kplr008120608-20160209194854_dvr.pdf,008/008120/008120608/dv/kplr008120608-005-20160209194854_dvs.pdf,3751.0,75.0,-84.0,4.8,0.065,-0.035,-0.34,0.15,-0.15,0.44299999999999995,0.04,-0.053,0.452,0.038,-0.05,,,,q1_q17_dr25_stellar,298.65271,43.955021,14.625,16.049,14.679,14.015,13.667,12.472999999999999,11.824000000000002,11.605,0.998,19.910187,2.9999999999999997e-05,43.95498,0.00033999999999999997,0.2,1.2,-0.1,1.2,-2e-05,0.00054,1e-05,0.00057,0.22,0.37,-0.06,0.38,0.22,0.43,0.36,0.34,-0.09,0.39,0.37,0.39
