,mstar,logt,logl_ls,logg,radius,feh,afe,age,u,g,r,i,z,J,H,Ks,Kp,IRAC1,IRAC2,KIC,KOI
271054,0.1709,3.511,-2.365,5.0569999999999995,0.2027,-0.13,0.0,0.4,16.66,13.56,12.06,10.89,10.22,8.781,8.231,7.9910000000000005,11.52,7.83,7.7139999999999995,,
271150,0.1609,3.511,-2.444,5.099,0.1874,-0.13,0.0,0.6,16.89,13.77,12.26,11.08,10.42,8.979,8.427999999999999,8.187999999999999,11.72,8.027000000000001,7.912999999999999,,
278376,0.1709,3.511,-2.365,5.056,0.2029,-0.12,0.0,0.4,16.66,13.57,12.07,10.89,10.22,8.781,8.232000000000001,7.9910000000000005,11.53,7.83,7.7139999999999995,,
278472,0.1609,3.511,-2.444,5.099,0.1875,-0.12,0.0,0.6,16.89,13.77,12.27,11.09,10.42,8.978,8.427999999999999,8.187999999999999,11.73,8.027000000000001,7.912999999999999,,
285652,0.181,3.511,-2.302,5.026,0.2162,-0.11,0.0,0.3,16.47,13.41,11.91,10.74,10.06,8.623,8.075,7.832999999999999,11.37,7.672000000000001,7.555,,
285699,0.1709,3.511,-2.366,5.056,0.203,-0.11,0.0,0.4,16.67,13.58,12.08,10.9,10.22,8.781,8.232000000000001,7.9910000000000005,11.54,7.829,7.712999999999999,,
285747,0.1709,3.511,-2.381,5.0680000000000005,0.2002,-0.11,0.0,0.5,16.7,13.61,12.11,10.93,10.26,8.82,8.271,8.03,11.57,7.87,7.754,,
285795,0.1609,3.511,-2.445,5.098,0.1876,-0.11,0.0,0.6,16.9,13.78,12.28,11.09,10.42,8.978,8.429,8.189,11.73,8.027000000000001,7.912000000000001,,
285844,0.1609,3.511,-2.458,5.109,0.1853,-0.11,0.0,0.7,16.92,13.81,12.3,11.12,10.45,9.013,8.463,8.224,11.76,8.062999999999999,7.949,,
292929,0.1911,3.511,-2.239,4.996,0.2299,-0.1,0.0,0.2,16.28,13.25,11.76,10.58,9.907,8.466000000000001,7.919,7.6770000000000005,11.22,7.517,7.398,,
292975,0.181,3.511,-2.302,5.026,0.2163,-0.1,0.0,0.3,16.48,13.42,11.92,10.74,10.07,8.622,8.076,7.834,11.38,7.672000000000001,7.553999999999999,,
293022,0.1709,3.51,-2.366,5.055,0.2031,-0.1,0.0,0.4,16.67,13.59,12.09,10.9,10.22,8.78,8.232999999999999,7.9910000000000005,11.54,7.829,7.712000000000001,,
293023,0.181,3.511,-2.318,5.038,0.2132,-0.1,0.0,0.4,16.51,13.45,11.95,10.78,10.1,8.662,8.115,7.874,11.41,7.7139999999999995,7.596,,
293070,0.1709,3.511,-2.381,5.0680000000000005,0.2003,-0.1,0.0,0.5,16.7,13.62,12.12,10.94,10.26,8.82,8.272,8.031,11.57,7.87,7.752999999999999,,
293118,0.1609,3.51,-2.445,5.098,0.1877,-0.1,0.0,0.6,16.9,13.79,12.29,11.1,10.42,8.978,8.43,8.189,11.74,8.027000000000001,7.912000000000001,,
293119,0.1709,3.511,-2.395,5.079,0.1977,-0.1,0.0,0.6,16.73,13.64,12.15,10.97,10.3,8.856,8.307,8.067,11.6,7.907,7.791,,
293167,0.1609,3.511,-2.459,5.1080000000000005,0.1854,-0.1,0.0,0.7,16.93,13.82,12.31,11.13,10.45,9.013,8.464,8.224,11.77,8.062999999999999,7.949,,
300298,0.181,3.511,-2.303,5.025,0.2165,-0.09,0.0,0.3,16.48,13.43,11.93,10.75,10.07,8.622,8.076,7.834,11.38,7.672000000000001,7.553999999999999,,
300345,0.1709,3.51,-2.367,5.055,0.2033,-0.09,0.0,0.4,16.68,13.6,12.1,10.91,10.23,8.78,8.234,7.992000000000001,11.55,7.829,7.711,,
300346,0.181,3.511,-2.318,5.037,0.2134,-0.09,0.0,0.4,16.51,13.45,11.96,10.78,10.1,8.662,8.116,7.874,11.42,7.7139999999999995,7.596,,
300393,0.1709,3.511,-2.3819999999999997,5.067,0.2004,-0.09,0.0,0.5,16.71,13.63,12.13,10.94,10.26,8.818999999999999,8.273,8.031,11.58,7.87,7.752999999999999,,
300441,0.1609,3.51,-2.4459999999999997,5.0969999999999995,0.1879,-0.09,0.0,0.6,16.9,13.8,12.3,11.1,10.42,8.978,8.431000000000001,8.19,11.74,8.027000000000001,7.912000000000001,,
300442,0.1709,3.511,-2.396,5.078,0.1979,-0.09,0.0,0.6,16.74,13.65,12.16,10.97,10.3,8.856,8.309,8.068,11.61,7.9079999999999995,7.791,,
300490,0.1609,3.511,-2.459,5.1080000000000005,0.1855,-0.09,0.0,0.7,16.93,13.82,12.32,11.13,10.46,9.013,8.465,8.225,11.77,8.064,7.9479999999999995,,
307622,0.181,3.51,-2.303,5.024,0.2167,-0.08,0.0,0.3,16.49,13.43,11.94,10.75,10.07,8.622,8.077,7.834,11.39,7.672000000000001,7.553,,
307623,0.1911,3.511,-2.256,5.008,0.2269,-0.08,0.0,0.3,16.32,13.29,11.81,10.63,9.95,8.506,7.961,7.718999999999999,11.26,7.559,7.44,,
307669,0.181,3.511,-2.319,5.037,0.2136,-0.08,0.0,0.4,16.52,13.46,11.97,10.78,10.11,8.662,8.117,7.875,11.42,7.7139999999999995,7.596,,
307716,0.1709,3.51,-2.383,5.066,0.2006,-0.08,0.0,0.5,16.71,13.63,12.14,10.95,10.27,8.818999999999999,8.273,8.032,11.59,7.87,7.752999999999999,,
307717,0.181,3.511,-2.334,5.048,0.2107,-0.08,0.0,0.5,16.55,13.49,12.0,10.82,10.14,8.7,8.154,7.912999999999999,11.46,7.752999999999999,7.636,,
307764,0.1609,3.51,-2.4459999999999997,5.096,0.188,-0.08,0.0,0.6,16.91,13.81,12.31,11.11,10.42,8.978,8.431000000000001,8.19,11.75,8.027000000000001,7.9110000000000005,,
307765,0.1709,3.511,-2.397,5.078,0.198,-0.08,0.0,0.6,16.74,13.66,12.17,10.98,10.3,8.856,8.31,8.068,11.62,7.9079999999999995,7.791,,
307813,0.1609,3.51,-2.46,5.107,0.1857,-0.08,0.0,0.7,16.93,13.83,12.33,11.14,10.46,9.013,8.466000000000001,8.226,11.78,8.064,7.9479999999999995,,
307814,0.1709,3.511,-2.4090000000000003,5.088,0.1957,-0.08,0.0,0.7,16.76,13.68,12.19,11.0,10.33,8.889,8.341000000000001,8.101,11.64,7.941,7.825,,
314945,0.181,3.51,-2.3040000000000003,5.024,0.2168,-0.07,0.0,0.3,16.49,13.44,11.95,10.75,10.07,8.622,8.078,7.834,11.4,7.672000000000001,7.553,,
314946,0.1911,3.511,-2.2569999999999997,5.007,0.227,-0.07,0.0,0.3,16.33,13.3,11.82,10.63,9.952,8.506,7.962000000000001,7.718999999999999,11.27,7.559,7.44,,
314992,0.181,3.511,-2.32,5.0360000000000005,0.2137,-0.07,0.0,0.4,16.52,13.47,11.98,10.79,10.11,8.662,8.118,7.875,11.43,7.7139999999999995,7.596,,
315039,0.1709,3.51,-2.383,5.066,0.2007,-0.07,0.0,0.5,16.71,13.64,12.15,10.95,10.27,8.818999999999999,8.274,8.032,11.59,7.87,7.752999999999999,,
315040,0.181,3.511,-2.334,5.048,0.2108,-0.07,0.0,0.5,16.55,13.5,12.01,10.82,10.14,8.7,8.155,7.912999999999999,11.46,7.752999999999999,7.636,,
315087,0.1609,3.509,-2.447,5.096,0.1881,-0.07,0.0,0.6,16.91,13.81,12.31,11.11,10.43,8.978,8.432,8.191,11.75,8.027000000000001,7.9110000000000005,,
315088,0.1709,3.511,-2.397,5.077,0.1981,-0.07,0.0,0.6,16.74,13.67,12.17,10.98,10.3,8.856,8.311,8.068999999999999,11.62,7.9079999999999995,7.791,,
315136,0.1609,3.51,-2.461,5.107,0.1857,-0.07,0.0,0.7,16.94,13.84,12.34,11.14,10.46,9.013,8.467,8.226,11.78,8.064,7.9479999999999995,,
315137,0.1709,3.511,-2.41,5.087,0.1958,-0.07,0.0,0.7,16.77,13.69,12.2,11.01,10.33,8.889,8.343,8.102,11.65,7.942,7.825,,
322268,0.181,3.509,-2.305,5.023,0.217,-0.06,0.0,0.3,16.49,13.45,11.96,10.76,10.07,8.621,8.078,7.835,11.4,7.672000000000001,7.5520000000000005,,
322269,0.1911,3.51,-2.258,5.006,0.2272,-0.06,0.0,0.3,16.33,13.31,11.83,10.64,9.954,8.506,7.962999999999999,7.72,11.27,7.559,7.439,,
322315,0.181,3.51,-2.32,5.0360000000000005,0.2138,-0.06,0.0,0.4,16.53,13.48,11.99,10.79,10.11,8.662,8.119,7.876,11.44,7.7139999999999995,7.595,,
322316,0.1911,3.511,-2.273,5.019,0.224,-0.06,0.0,0.4,16.36,13.34,11.86,10.67,9.99,8.546,8.002,7.7589999999999995,11.31,7.6,7.481,,
322362,0.1709,3.509,-2.384,5.065,0.2009,-0.06,0.0,0.5,16.72,13.65,12.16,10.95,10.27,8.818999999999999,8.275,8.033,11.6,7.87,7.752000000000001,,
322363,0.181,3.511,-2.335,5.048,0.2109,-0.06,0.0,0.5,16.55,13.51,12.02,10.83,10.15,8.701,8.157,7.914,11.47,7.754,7.635,,
322410,0.1609,3.509,-2.448,5.095,0.1883,-0.06,0.0,0.6,16.91,13.82,12.32,11.12,10.43,8.978,8.433,8.191,11.76,8.027000000000001,7.91,,
322411,0.1709,3.51,-2.398,5.077,0.1982,-0.06,0.0,0.6,16.75,13.68,12.18,10.99,10.3,8.857000000000001,8.312000000000001,8.07,11.63,7.909,7.791,,
322412,0.181,3.511,-2.349,5.058,0.2083,-0.06,0.0,0.6,16.58,13.53,12.04,10.86,10.18,8.735,8.191,7.949,11.5,7.79,7.672000000000001,,
322459,0.1609,3.51,-2.461,5.106,0.1859,-0.06,0.0,0.7,16.94,13.85,12.35,11.15,10.46,9.014,8.468,8.227,11.79,8.064,7.9479999999999995,,
322460,0.1709,3.511,-2.411,5.087,0.1959,-0.06,0.0,0.7,16.77,13.7,12.21,11.01,10.33,8.889,8.344,8.103,11.66,7.943,7.8260000000000005,,
322510,0.1709,3.511,-2.421,5.095,0.194,-0.06,0.0,0.8,16.79,13.72,12.23,11.04,10.36,8.916,8.371,8.13,11.68,7.97,7.854,,
322561,0.1709,3.511,-2.428,5.101,0.1928,-0.06,0.0,0.9,16.81,13.73,12.24,11.05,10.38,8.934,8.388,8.148,11.69,7.989,7.872999999999999,,
329591,0.181,3.509,-2.305,5.022,0.2172,-0.05,0.0,0.3,16.5,13.46,11.97,10.76,10.07,8.621,8.079,7.835,11.41,7.671,7.551,,
329592,0.1911,3.51,-2.258,5.006,0.2274,-0.05,0.0,0.3,16.34,13.32,11.84,10.64,9.956,8.506,7.9639999999999995,7.72,11.28,7.559,7.439,,
329638,0.181,3.51,-2.3209999999999997,5.035,0.214,-0.05,0.0,0.4,16.53,13.49,12.0,10.8,10.11,8.662,8.12,7.876,11.44,7.7139999999999995,7.595,,
329639,0.1911,3.511,-2.274,5.018,0.2242,-0.05,0.0,0.4,16.37,13.35,11.87,10.67,9.993,8.546,8.003,7.76,11.31,7.6,7.481,,
329685,0.1709,3.509,-2.384,5.064,0.201,-0.05,0.0,0.5,16.72,13.66,12.17,10.96,10.27,8.818999999999999,8.276,8.033,11.6,7.87,7.752000000000001,,
329686,0.181,3.51,-2.336,5.047,0.2111,-0.05,0.0,0.5,16.56,13.52,12.03,10.83,10.15,8.701,8.158,7.915,11.47,7.754,7.635,,
329687,0.1911,3.511,-2.2880000000000003,5.029,0.2213,-0.05,0.0,0.5,16.4,13.37,11.89,10.71,10.03,8.583,8.039,7.797000000000001,11.34,7.638,7.519,,
329733,0.1609,3.509,-2.448,5.093999999999999,0.1884,-0.05,0.0,0.6,16.92,13.83,12.33,11.12,10.43,8.977,8.434,8.191,11.77,8.027000000000001,7.91,,
329734,0.1709,3.51,-2.399,5.0760000000000005,0.1983,-0.05,0.0,0.6,16.75,13.69,12.19,10.99,10.31,8.857000000000001,8.312999999999999,8.071,11.63,7.909,7.791,,
329735,0.181,3.511,-2.349,5.058,0.2084,-0.05,0.0,0.6,16.58,13.54,12.05,10.86,10.18,8.736,8.192,7.95,11.5,7.79,7.672000000000001,,
329782,0.1609,3.509,-2.4619999999999997,5.106,0.186,-0.05,0.0,0.7,16.94,13.86,12.36,11.15,10.46,9.014,8.469,8.228,11.8,8.065,7.9479999999999995,,
329783,0.1709,3.51,-2.412,5.086,0.196,-0.05,0.0,0.7,16.78,13.71,12.22,11.02,10.34,8.89,8.346,8.104,11.66,7.943,7.8260000000000005,,
329784,0.181,3.511,-2.3609999999999998,5.067,0.2062,-0.05,0.0,0.7,16.61,13.56,12.08,10.89,10.21,8.766,8.222000000000001,7.98,11.53,7.821000000000001,7.704,,
329833,0.1709,3.511,-2.4219999999999997,5.095,0.1941,-0.05,0.0,0.8,16.8,13.73,12.24,11.04,10.36,8.917,8.372,8.131,11.68,7.971,7.854,,
329884,0.1709,3.511,-2.4290000000000003,5.1,0.1929,-0.05,0.0,0.9,16.81,13.74,12.25,11.06,10.38,8.935,8.39,8.149,11.7,7.99,7.872999999999999,,
336913,0.181,3.509,-2.306,5.022,0.2173,-0.04,0.0,0.3,16.5,13.47,11.98,10.77,10.08,8.62,8.08,7.835,11.41,7.67,7.55,,
336914,0.1911,3.51,-2.259,5.005,0.2275,-0.04,0.0,0.3,16.34,13.33,11.85,10.65,9.958,8.506,7.965,7.721,11.29,7.559,7.438,,
336960,0.181,3.51,-2.322,5.035,0.2141,-0.04,0.0,0.4,16.53,13.5,12.01,10.8,10.11,8.662,8.121,7.877000000000001,11.45,7.7139999999999995,7.593999999999999,,
336961,0.1911,3.511,-2.274,5.018,0.2243,-0.04,0.0,0.4,16.37,13.36,11.88,10.68,9.995,8.546,8.005,7.761,11.32,7.6,7.481,,
337007,0.1709,3.509,-2.385,5.064,0.2011,-0.04,0.0,0.5,16.73,13.67,12.18,10.96,10.27,8.818999999999999,8.277000000000001,8.033999999999999,11.61,7.87,7.751,,
337008,0.181,3.51,-2.3369999999999997,5.047,0.2112,-0.04,0.0,0.5,16.56,13.52,12.04,10.84,10.15,8.701,8.158999999999999,7.916,11.48,7.754,7.635,,
337009,0.1911,3.511,-2.289,5.029,0.2213,-0.04,0.0,0.5,16.4,13.38,11.9,10.71,10.03,8.583,8.041,7.797999999999999,11.35,7.638999999999999,7.519,,
337055,0.1609,3.509,-2.449,5.093999999999999,0.1885,-0.04,0.0,0.6,16.92,13.84,12.34,11.13,10.43,8.977,8.435,8.192,11.77,8.027000000000001,7.909,,
337056,0.1709,3.51,-2.4,5.0760000000000005,0.1984,-0.04,0.0,0.6,16.75,13.69,12.2,11.0,10.31,8.857000000000001,8.314,8.071,11.64,7.909,7.791,,
337057,0.181,3.511,-2.35,5.058,0.2085,-0.04,0.0,0.6,16.59,13.55,12.06,10.87,10.18,8.736,8.193999999999999,7.9510000000000005,11.51,7.791,7.672000000000001,,
337104,0.1609,3.509,-2.463,5.105,0.1861,-0.04,0.0,0.7,16.95,13.86,12.37,11.16,10.47,9.014,8.47,8.228,11.8,8.065,7.9479999999999995,,
337105,0.1709,3.51,-2.412,5.086,0.1961,-0.04,0.0,0.7,16.78,13.72,12.23,11.02,10.34,8.89,8.347000000000001,8.105,11.67,7.943,7.8260000000000005,,
337106,0.181,3.511,-2.362,5.067,0.2063,-0.04,0.0,0.7,16.61,13.57,12.09,10.89,10.21,8.767000000000001,8.224,7.982,11.53,7.822,7.704,,
337155,0.1709,3.511,-2.423,5.093999999999999,0.1942,-0.04,0.0,0.8,16.8,13.74,12.25,11.05,10.36,8.918,8.374,8.133,11.69,7.972,7.855,,
337156,0.181,3.511,-2.371,5.074,0.2046,-0.04,0.0,0.8,16.63,13.59,12.1,10.91,10.23,8.79,8.247,8.005,11.55,7.847,7.729,,
337206,0.1709,3.511,-2.43,5.1,0.1929,-0.04,0.0,0.9,16.81,13.75,12.26,11.06,10.38,8.936,8.392000000000001,8.151,11.7,7.9910000000000005,7.874,,
337257,0.1709,3.511,-2.439,5.1080000000000005,0.1913,-0.04,0.0,1.0,16.83,13.76,12.28,11.08,10.4,8.961,8.417,8.176,11.72,8.017000000000001,7.901,,
337782,0.1709,3.511,-2.439,5.107,0.1914,-0.04,0.0,2.0,16.83,13.76,12.27,11.08,10.4,8.959,8.415,8.174,11.72,8.015,7.899,,
344235,0.181,3.508,-2.306,5.021,0.2175,-0.03,0.0,0.3,16.51,13.48,11.99,10.77,10.08,8.62,8.08,7.835,11.42,7.67,7.55,,
344236,0.1911,3.51,-2.26,5.005,0.2277,-0.03,0.0,0.3,16.35,13.34,11.86,10.65,9.96,8.506,7.966,7.722,11.29,7.559,7.438,,
344282,0.181,3.509,-2.323,5.034,0.2143,-0.03,0.0,0.4,16.54,13.51,12.02,10.81,10.12,8.662,8.121,7.877000000000001,11.45,7.7139999999999995,7.593999999999999,,
344283,0.1911,3.51,-2.275,5.0169999999999995,0.2244,-0.03,0.0,0.4,16.38,13.37,11.89,10.68,9.997,8.546,8.005,7.7620000000000005,11.33,7.601,7.48,,
344329,0.1709,3.509,-2.386,5.063,0.2013,-0.03,0.0,0.5,16.73,13.68,12.19,10.97,10.27,8.818999999999999,8.277000000000001,8.033999999999999,11.61,7.87,7.75,,
344330,0.181,3.51,-2.338,5.046,0.2113,-0.03,0.0,0.5,16.57,13.53,12.05,10.84,10.15,8.701,8.16,7.917000000000001,11.49,7.754,7.635,,
344331,0.1911,3.511,-2.289,5.029,0.2214,-0.03,0.0,0.5,16.4,13.39,11.91,10.72,10.03,8.584,8.042,7.7989999999999995,11.36,7.638999999999999,7.52,,
344377,0.1609,3.508,-2.449,5.093,0.1887,-0.03,0.0,0.6,16.92,13.85,12.35,11.13,10.43,8.977,8.435,8.192,11.78,8.027000000000001,7.909,,
344378,0.1709,3.509,-2.4,5.075,0.1986,-0.03,0.0,0.6,16.76,13.7,12.21,11.0,10.31,8.857000000000001,8.315,8.072000000000001,11.65,7.909,7.791,,
344379,0.181,3.51,-2.351,5.0569999999999995,0.2086,-0.03,0.0,0.6,16.59,13.56,12.07,10.87,10.19,8.737,8.195,7.952000000000001,11.51,7.791,7.672999999999999,,
344380,0.1911,3.511,-2.302,5.039,0.2188,-0.03,0.0,0.6,16.43,13.41,11.94,10.74,10.06,8.617,8.075,7.832999999999999,11.38,7.6739999999999995,7.555,,
344426,0.1609,3.509,-2.464,5.105,0.1862,-0.03,0.0,0.7,16.95,13.87,12.38,11.16,10.47,9.014,8.471,8.229,11.81,8.065,7.947,,
344427,0.1709,3.51,-2.4130000000000003,5.086,0.1962,-0.03,0.0,0.7,16.78,13.73,12.24,11.03,10.34,8.891,8.347999999999999,8.106,11.67,7.944,7.8260000000000005,,
344428,0.181,3.511,-2.363,5.067,0.2063,-0.03,0.0,0.7,16.62,13.58,12.1,10.9,10.21,8.767999999999999,8.225,7.983,11.54,7.8229999999999995,7.705,,
344477,0.1709,3.51,-2.424,5.093999999999999,0.1943,-0.03,0.0,0.8,16.8,13.74,12.26,11.05,10.37,8.918,8.376,8.134,11.7,7.973,7.855,,
344478,0.181,3.511,-2.372,5.074,0.2046,-0.03,0.0,0.8,16.63,13.6,12.11,10.92,10.24,8.792,8.249,8.007,11.56,7.848,7.73,,
344528,0.1709,3.511,-2.431,5.1,0.193,-0.03,0.0,0.9,16.82,13.76,12.27,11.07,10.38,8.937000000000001,8.394,8.152999999999999,11.71,7.992000000000001,7.875,,
344579,0.1709,3.511,-2.44,5.107,0.1914,-0.03,0.0,1.0,16.83,13.77,12.29,11.09,10.41,8.961,8.418,8.177,11.73,8.017000000000001,7.901,,
344735,0.1709,3.511,-2.445,5.111000000000001,0.1905,-0.03,0.0,1.3,16.84,13.78,12.29,11.1,10.42,8.974,8.431000000000001,8.19,11.74,8.031,7.915,,
344893,0.1709,3.511,-2.443,5.11,0.1907,-0.03,0.0,1.6,16.84,13.78,12.29,11.1,10.41,8.97,8.426,8.186,11.74,8.027000000000001,7.9110000000000005,,
345104,0.1709,3.511,-2.439,5.107,0.1915,-0.03,0.0,2.0,16.83,13.77,12.28,11.09,10.4,8.959,8.416,8.175,11.73,8.016,7.899,,
345157,0.1709,3.511,-2.445,5.111000000000001,0.1905,-0.03,0.0,2.1,16.84,13.78,12.29,11.1,10.42,8.975,8.431000000000001,8.19,11.74,8.032,7.916,,
345369,0.1709,3.511,-2.438,5.106,0.1916,-0.03,0.0,2.5,16.83,13.77,12.28,11.08,10.4,8.956,8.413,8.172,11.73,8.012,7.896,,
345422,0.1709,3.511,-2.443,5.11,0.1909,-0.03,0.0,2.6,16.84,13.78,12.29,11.09,10.41,8.969,8.425,8.184,11.74,8.026,7.909,,
345685,0.1709,3.511,-2.438,5.106,0.1915,-0.03,0.0,3.1,16.82,13.76,12.28,11.08,10.4,8.956,8.413,8.172,11.72,8.013,7.896,,
345738,0.1709,3.511,-2.44,5.107,0.1914,-0.03,0.0,3.2,16.83,13.77,12.28,11.09,10.41,8.961,8.417,8.176,11.73,8.017000000000001,7.901,,
345791,0.1709,3.511,-2.4419999999999997,5.109,0.191,-0.03,0.0,3.3,16.84,13.77,12.29,11.09,10.41,8.967,8.423,8.182,11.73,8.024,7.907,,
346108,0.1709,3.511,-2.437,5.105,0.1918,-0.03,0.0,3.9,16.82,13.76,12.28,11.08,10.4,8.953,8.41,8.169,11.72,8.01,7.893,,
346161,0.1709,3.511,-2.438,5.106,0.1917,-0.03,0.0,4.0,16.83,13.77,12.28,11.08,10.4,8.956,8.412,8.172,11.72,8.012,7.896,,
346214,0.1709,3.511,-2.44,5.107,0.1913,-0.03,0.0,4.1,16.83,13.77,12.28,11.09,10.41,8.962,8.418,8.177999999999999,11.73,8.019,7.902,,
346267,0.1709,3.511,-2.4419999999999997,5.109,0.1911,-0.03,0.0,4.2,16.83,13.77,12.28,11.09,10.41,8.966000000000001,8.422,8.181000000000001,11.73,8.023,7.906000000000001,,
346638,0.1709,3.511,-2.436,5.104,0.192,-0.03,0.0,4.9,16.82,13.76,12.27,11.08,10.4,8.95,8.407,8.166,11.72,8.007,7.89,,
346691,0.1709,3.511,-2.437,5.105,0.1919,-0.03,0.0,5.0,16.82,13.76,12.28,11.08,10.4,8.953,8.408999999999999,8.168,11.72,8.009,7.892,,
346744,0.1709,3.511,-2.439,5.106,0.1916,-0.03,0.0,5.1,16.82,13.76,12.28,11.08,10.4,8.958,8.414,8.173,11.72,8.014,7.898,,
346797,0.1709,3.511,-2.44,5.107,0.1913,-0.03,0.0,5.2,16.83,13.77,12.28,11.09,10.41,8.962,8.418,8.177,11.73,8.019,7.902,,
347218,0.1709,3.511,-2.437,5.105,0.1918,-0.03,0.0,6.0,16.82,13.76,12.27,11.08,10.4,8.953,8.41,8.169,11.72,8.01,7.893,,
347271,0.1709,3.511,-2.435,5.104,0.192,-0.03,0.0,6.1,16.81,13.76,12.27,11.08,10.39,8.95,8.407,8.166,11.72,8.007,7.89,,
347324,0.1709,3.511,-2.435,5.104,0.1921,-0.03,0.0,6.2,16.82,13.76,12.27,11.08,10.39,8.95,8.406,8.165,11.72,8.006,7.89,,
347377,0.1709,3.511,-2.436,5.105,0.1919,-0.03,0.0,6.3,16.82,13.76,12.27,11.08,10.4,8.952,8.408999999999999,8.168,11.72,8.009,7.892,,
347430,0.1709,3.511,-2.437,5.105,0.1919,-0.03,0.0,6.4,16.82,13.76,12.27,11.08,10.4,8.954,8.41,8.17,11.72,8.011000000000001,7.894,,
347483,0.1709,3.511,-2.437,5.105,0.1918,-0.03,0.0,6.5,16.82,13.76,12.27,11.08,10.4,8.955,8.411,8.17,11.72,8.012,7.895,,
348011,0.1709,3.511,-2.434,5.103,0.1922,-0.03,0.0,7.5,16.81,13.75,12.27,11.07,10.39,8.947000000000001,8.404,8.163,11.71,8.004,7.8870000000000005,,
348064,0.1709,3.511,-2.4330000000000003,5.102,0.1925,-0.03,0.0,7.6,16.81,13.75,12.27,11.07,10.39,8.945,8.401,8.16,11.71,8.001,7.8839999999999995,,
348117,0.1709,3.511,-2.434,5.102,0.1925,-0.03,0.0,7.7,16.81,13.75,12.27,11.07,10.39,8.945,8.402000000000001,8.161,11.71,8.002,7.885,,
348170,0.1709,3.511,-2.434,5.103,0.1924,-0.03,0.0,7.8,16.81,13.75,12.27,11.07,10.39,8.946,8.402999999999999,8.162,11.71,8.003,7.886,,
348223,0.1709,3.511,-2.435,5.103,0.1923,-0.03,0.0,7.9,16.81,13.75,12.27,11.07,10.39,8.948,8.404,8.163,11.71,8.004,7.888,,
348276,0.1709,3.511,-2.435,5.103,0.1923,-0.03,0.0,8.0,16.81,13.75,12.27,11.07,10.39,8.948,8.405,8.164,11.71,8.005,7.888,,
348329,0.1709,3.511,-2.435,5.104,0.1922,-0.03,0.0,8.1,16.81,13.75,12.27,11.08,10.39,8.95,8.406,8.165,11.72,8.007,7.89,,
348382,0.1709,3.511,-2.436,5.104,0.1921,-0.03,0.0,8.2,16.81,13.75,12.27,11.08,10.39,8.951,8.407,8.166,11.72,8.008,7.891,,
348915,0.1709,3.511,-2.4330000000000003,5.102,0.1925,-0.03,0.0,9.2,16.8,13.75,12.26,11.07,10.39,8.943999999999999,8.4,8.158999999999999,11.71,8.0,7.8839999999999995,,
348967,0.1709,3.511,-2.432,5.101,0.1927,-0.03,0.0,9.3,16.8,13.75,12.26,11.07,10.39,8.941,8.398,8.157,11.71,7.997999999999999,7.881,,
349019,0.1709,3.511,-2.431,5.1,0.1929,-0.03,0.0,9.4,16.8,13.75,12.26,11.07,10.38,8.939,8.395,8.154,11.71,7.995,7.877999999999999,,
349072,0.1709,3.511,-2.431,5.1,0.1929,-0.03,0.0,9.5,16.8,13.75,12.26,11.07,10.38,8.939,8.396,8.155,11.71,7.996,7.879,,
349125,0.1709,3.511,-2.432,5.101,0.1928,-0.03,0.0,9.6,16.8,13.75,12.26,11.07,10.39,8.94,8.397,8.156,11.71,7.997000000000001,7.88,,
349178,0.1709,3.511,-2.432,5.101,0.1928,-0.03,0.0,9.7,16.8,13.75,12.26,11.07,10.39,8.941,8.398,8.157,11.71,7.997999999999999,7.881,,
349231,0.1709,3.511,-2.432,5.101,0.1927,-0.03,0.0,9.8,16.8,13.75,12.26,11.07,10.39,8.942,8.399,8.158,11.71,7.999,7.882000000000001,,
349284,0.1709,3.511,-2.432,5.101,0.1927,-0.03,0.0,9.9,16.8,13.75,12.26,11.07,10.39,8.942,8.399,8.158,11.71,7.999,7.882999999999999,,
349337,0.1709,3.511,-2.432,5.101,0.1927,-0.03,0.0,10.0,16.8,13.75,12.26,11.07,10.39,8.943,8.399,8.158,11.71,7.999,7.882999999999999,,
349390,0.1709,3.511,-2.4330000000000003,5.101,0.1927,-0.03,0.0,10.1,16.8,13.75,12.26,11.07,10.39,8.943,8.4,8.158999999999999,11.71,8.0,7.882999999999999,,
349443,0.1709,3.511,-2.4330000000000003,5.101,0.1927,-0.03,0.0,10.2,16.8,13.75,12.26,11.07,10.39,8.943,8.4,8.158999999999999,11.71,8.0,7.8839999999999995,,
349761,0.1709,3.511,-2.432,5.101,0.1928,-0.03,0.0,10.8,16.8,13.74,12.26,11.07,10.39,8.941,8.398,8.157,11.71,7.997999999999999,7.882000000000001,,
349815,0.1709,3.511,-2.431,5.101,0.1928,-0.03,0.0,10.9,16.8,13.74,12.26,11.07,10.38,8.94,8.397,8.156,11.71,7.997000000000001,7.881,,
349869,0.1709,3.511,-2.431,5.1,0.1929,-0.03,0.0,11.0,16.8,13.74,12.26,11.06,10.38,8.939,8.396,8.155,11.7,7.996,7.879,,
349923,0.1709,3.511,-2.431,5.1,0.193,-0.03,0.0,11.1,16.8,13.74,12.26,11.06,10.38,8.937999999999999,8.395,8.154,11.7,7.995,7.877999999999999,,
349977,0.1709,3.511,-2.43,5.099,0.1931,-0.03,0.0,11.2,16.8,13.74,12.26,11.06,10.38,8.937000000000001,8.394,8.152999999999999,11.7,7.994,7.877000000000001,,
